"business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours"
"8syeNR6GsIBp1r99vUuHhQ","Pinon Grill","","7401 N Scottsdale Rd","Scottsdale","AZ","85253","33.5479573","-111.9247993","3.5","46","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""quiet"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":3,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Hotels & Travel"",""Hotels"",""Restaurants"",""American (New)"",""Event Planning & Services""]","{""Monday"":""6:30-22:00"",""Tuesday"":""6:30-22:00"",""Friday"":""6:30-22:00"",""Wednesday"":""6:30-22:00"",""Thursday"":""6:30-22:00"",""Sunday"":""6:30-22:00"",""Saturday"":""6:30-22:00""}"
"30TxDt2V8G7FWXsKaEKA9A","Marco's Pizza","Spring Valley","3400 S Hualapai Way","Las Vegas","NV","89117","36.1262222","-115.3149772","3.5","32","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""HasTV"":false,""RestaurantsGoodForGroups"":false,""NoiseLevel"":""quiet"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Pizza"",""Restaurants"",""Italian""]","{""Monday"":""10:00-23:00"",""Tuesday"":""10:00-23:00"",""Friday"":""10:00-0:00"",""Wednesday"":""10:00-23:00"",""Thursday"":""10:00-23:00"",""Sunday"":""10:00-23:00"",""Saturday"":""10:00-0:00""}"
"j-6MgWWlotFZAQ23LZrTPQ","Queen Creek Olive Mill Trattoria","","2502 E Camelback Rd, Ste 148A","Phoenix","AZ","85016","33.5104258","-112.0284918","3.5","24","0","{""Alcohol"":""full_bar"",""HasTV"":false,""NoiseLevel"":""average"",""RestaurantsDelivery"":false,""RestaurantsAttire"":""casual"",""BusinessAcceptsCreditCards"":true,""Music"":{""dj"":false,""background_music"":false,""no_music"":false,""karaoke"":false,""live"":false,""video"":false,""jukebox"":false},""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsGoodForGroups"":false,""WiFi"":""free"",""RestaurantsReservations"":false,""RestaurantsTableService"":true,""Smoking"":""no"",""GoodForKids"":true,""GoodForDancing"":false,""DogsAllowed"":false,""OutdoorSeating"":true,""RestaurantsPriceRange2"":2,""RestaurantsTakeOut"":true,""BestNights"":{""monday"":false,""tuesday"":false,""friday"":true,""wednesday"":false,""thursday"":true,""sunday"":false,""saturday"":true},""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""CoatCheck"":false,""WheelchairAccessible"":true}","[""Nightlife"",""Bars"",""Wine Bars"",""Restaurants"",""Mediterranean"",""Sandwiches""]","{""Monday"":""11:00-20:00"",""Tuesday"":""11:00-20:00"",""Friday"":""20:00-22:00"",""Wednesday"":""11:00-20:00"",""Thursday"":""11:00-20:00"",""Sunday"":""12:00-18:00"",""Saturday"":""20:00-22:00""}"
"KeKvq5TVppF8fnFkmiiqIQ","Taco Tio","Southeast","430 E Silverado Ranch Blvd, Ste 100","Las Vegas","NV","89123","36.01979","-115.15036","3.0","14","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""HasTV"":true,""RestaurantsGoodForGroups"":false,""NoiseLevel"":""quiet"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""RestaurantsTableService"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Mexican"",""Restaurants""]","{}"
"jHkcNN3KZV9QZQRwwRLRXQ","Yulianas","","2473 S Higley Rd","Gilbert","AZ","85295","33.3056094851","-111.720425092","4.0","24","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""RestaurantsTableService"":false,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""Alcohol"":""none""}","[""Mexican"",""Restaurants""]","{""Monday"":""6:00-22:00"",""Tuesday"":""6:00-22:00"",""Friday"":""6:00-22:00"",""Wednesday"":""6:00-22:00"",""Thursday"":""6:00-22:00"",""Sunday"":""6:00-22:00"",""Saturday"":""6:00-22:00""}"
"QDRFdG8gPPKL7r4yic8j7Q","The Original Burrito Co","","4949 E Elliot Rd","Phoenix","AZ","85044","33.3485628","-111.9781452","3.5","242","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":true,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""Caters"":true,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""BYOBCorkage"":""no"",""GoodForKids"":true,""WheelchairAccessible"":true,""Alcohol"":""none""}","[""Restaurants"",""Mexican""]","{""Monday"":""6:30-21:00"",""Tuesday"":""6:30-21:00"",""Friday"":""6:30-21:00"",""Wednesday"":""6:30-21:00"",""Thursday"":""6:30-21:00"",""Sunday"":""7:00-14:00"",""Saturday"":""7:00-21:00""}"
"sJ8B4Lq6AY-m5dzIbDNgyQ","McDonald's","Southeast","7310 Las Vegas Blvd S","Las Vegas","NV","89123","36.0565103311","-115.171386123","2.0","48","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":true,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":true,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":true,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Burgers"",""Restaurants"",""Fast Food""]","{}"
"SJVrnBT80VtUScxxIofB-A","Foods 2 Go","","5000 S Decatur Blvd, Ste 1","Las Vegas","NV","89103","36.0995401791","-115.207263883","3.5","14","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""HasTV"":false,""RestaurantsGoodForGroups"":false,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":false}","[""Chinese"",""Restaurants""]","{}"
"939j88ceB05Te3D7kQPwSA","VooDoo Rooftop Nightclub & Lounge","","3700 W Flamingo Rd","Las Vegas","NV","89103","36.1162803216","-115.186104336","3.5","455","1","{""WheelchairAccessible"":true,""Alcohol"":""full_bar"",""HasTV"":false,""CoatCheck"":false,""WiFi"":""no"",""NoiseLevel"":""loud"",""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":3,""AgesAllowed"":""21plus"",""Music"":{""dj"":true,""background_music"":false,""no_music"":false,""karaoke"":false,""live"":false,""video"":false,""jukebox"":false},""RestaurantsReservations"":true,""BikeParking"":false,""Smoking"":""yes"",""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":true,""upscale"":false,""casual"":false},""BestNights"":{""monday"":false,""tuesday"":false,""friday"":true,""wednesday"":false,""thursday"":true,""sunday"":false,""saturday"":true},""RestaurantsGoodForGroups"":true,""HappyHour"":false,""GoodForDancing"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Lounges"",""Restaurants"",""Nightlife"",""Bars"",""Steakhouses"",""Dance Clubs""]","{""Monday"":""20:00-2:00"",""Tuesday"":""20:00-2:00"",""Friday"":""20:00-3:00"",""Wednesday"":""20:00-2:00"",""Thursday"":""20:00-2:00"",""Sunday"":""20:00-2:00"",""Saturday"":""20:00-3:00""}"
"-sYbz2nZY6iVFPd957E7dw","Chipotle Mexican Grill","","11015 N Scottsdale Rd, Ste 100","Scottsdale","AZ","85254","33.5859839587","-111.925648364","3.0","26","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""beer_and_wine"",""Caters"":true,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Restaurants"",""Mexican"",""Fast Food""]","{""Monday"":""10:45-22:00"",""Tuesday"":""10:45-22:00"",""Friday"":""10:45-22:00"",""Wednesday"":""10:45-22:00"",""Thursday"":""10:45-22:00"",""Sunday"":""10:45-22:00"",""Saturday"":""10:45-22:00""}"
"jZeIY0sxS5J5vt-Tl6uzzw","Hair Nirvana","","7122 E Becker Ln, Ste B","Scottsdale","AZ","85254","33.5831308","-111.9272373","4.5","12","1","{""BusinessParking"":{""garage"":false,""street"":true,""validated"":false,""lot"":false,""valet"":false},""HairSpecializesIn"":{""coloring"":true,""africanamerican"":false,""curly"":false,""perms"":false,""kids"":false,""extensions"":false,""asian"":false,""straightperms"":false},""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""GoodForKids"":true,""ByAppointmentOnly"":false,""WheelchairAccessible"":true}","[""Beauty & Spas"",""Hair Salons""]","{""Tuesday"":""10:00-17:00"",""Friday"":""10:00-17:00"",""Wednesday"":""10:00-17:00"",""Thursday"":""10:00-17:00"",""Saturday"":""10:00-17:00""}"
"l3EkLGreTXChG0TQHyo2ow","Wendy's","Eastside","2601 S Eastern Ave","Las Vegas","NV","89169","36.142963","-115.119334","2.5","14","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":true}","[""Restaurants"",""Fast Food"",""Burgers""]","{}"
"EBfuq8ctwTXN3Pv4ALOAyA","Arby's","","310 S Boulder Hwy","Henderson","NV","89015","36.0361819","-114.977137","2.0","17","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false},""HasTV"":false,""RestaurantsGoodForGroups"":true,""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":true,""RestaurantsTableService"":false}","[""Fast Food"",""Sandwiches"",""Restaurants""]","{}"
"jG0m1-899xwYY3IXpTRRCQ","Baja Bar & Grill","University","4755 S Maryland Pkwy","Las Vegas","NV","89119","36.1032929428","-115.137738703","4.5","163","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""beer_and_wine"",""Caters"":false,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Restaurants"",""Mexican""]","{""Monday"":""10:30-23:00"",""Tuesday"":""10:30-23:00"",""Friday"":""10:30-23:00"",""Wednesday"":""10:30-23:00"",""Thursday"":""10:30-23:00"",""Sunday"":""11:00-18:00"",""Saturday"":""11:00-21:00""}"
"sf6xO8BDp2-IzP9oB1_C9A","Clean Eatz","Steele Creek","2215 Ayrsley Town Blvd","Charlotte","NC","28273","35.1380995","-80.935395","4.0","33","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Burgers"",""Restaurants"",""Salad"",""Sandwiches"",""Food""]","{""Monday"":""11:00-19:00"",""Tuesday"":""11:00-19:00"",""Friday"":""11:00-19:00"",""Wednesday"":""11:00-19:00"",""Thursday"":""11:00-19:00"",""Saturday"":""11:00-15:00""}"
"h-Oq86DZfZad9kKXe8m7Lg","Los Reyes De La Torta","","1528 E Southern Ave","Tempe","AZ","85282","33.3930078","-111.9140004","4.0","195","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""beer_and_wine"",""Caters"":true,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Restaurants"",""Mexican""]","{""Monday"":""10:00-20:00"",""Tuesday"":""10:00-20:30"",""Friday"":""10:00-21:30"",""Wednesday"":""10:00-20:30"",""Thursday"":""10:00-20:30"",""Sunday"":""9:00-20:00"",""Saturday"":""9:00-22:30""}"
"s6oqPVuLpDRoKnrfFdRIxQ","Garcia's Mexican Restaurants","","4400 S Rural Rd","Tempe","AZ","85282","33.3836219","-111.9276757","3.0","24","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""Caters"":true,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""paid"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""RestaurantsTableService"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Restaurants"",""Mexican""]","{""Monday"":""11:00-22:00"",""Tuesday"":""11:00-22:00"",""Friday"":""11:00-23:00"",""Wednesday"":""11:00-22:00"",""Thursday"":""11:00-22:00"",""Sunday"":""11:00-22:00"",""Saturday"":""11:00-23:00""}"
"v7MM9ut931b_0ZO9D0YUHg","Batch Bakehouse","Williamson - Marquette","1402 Williamson St","Madison","WI","53703","43.0860135","-89.3607986","4.5","133","1","{""BusinessParking"":{""garage"":false,""street"":true,""validated"":false,""lot"":false,""valet"":false},""Caters"":true,""WiFi"":""no"",""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":false,""RestaurantsTakeOut"":true,""WheelchairAccessible"":true}","[""Coffee & Tea"",""Food"",""Bakeries""]","{""Tuesday"":""7:00-18:00"",""Friday"":""7:00-18:00"",""Wednesday"":""7:00-18:00"",""Thursday"":""7:00-18:00"",""Sunday"":""7:00-18:00"",""Saturday"":""7:00-18:00""}"
"9Uju4PPwIKNrBUOfsjBbkw","Burger Studio","","9822 N 7th St, Ste 8","Phoenix","AZ","85020","33.5754388","-112.0651768","2.5","37","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""RestaurantsGoodForGroups"":true,""NoiseLevel"":""very_loud"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""RestaurantsTableService"":false,""RestaurantsDelivery"":false,""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Restaurants"",""Burgers""]","{}"
"v8dfoVJkzoAzUgZeVmpRJA","Casa Cocina","","2121 East Craig Rd","Las Vegas","NV","89030","36.23855","-115.1190876","3.0","27","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":true,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Restaurants"",""Mexican""]","{}"
"bWKvYA16me11_2Ws2sLRww","Jr's Place","Spring Valley","5745 S Durango Dr","Las Vegas","NV","89148","36.0843559","-115.279599","4.0","13","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""RestaurantsGoodForGroups"":true,""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""RestaurantsTableService"":true,""RestaurantsDelivery"":false,""RestaurantsTakeOut"":true,""GoodForKids"":false,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Restaurants"",""Italian""]","{""Monday"":""0:00-0:00"",""Tuesday"":""0:00-0:00"",""Friday"":""0:00-0:00"",""Wednesday"":""0:00-0:00"",""Thursday"":""0:00-0:00"",""Sunday"":""0:00-0:00"",""Saturday"":""0:00-0:00""}"
"zH3HFpkJZ9EmWMRhw1oypA","Superior Restaurant","Goodrich Kirtland","3000 Superior Ave E","Cleveland","OH","44114","41.510218","-81.670181","4.5","31","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":true,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Sandwiches"",""Delis"",""Restaurants""]","{""Monday"":""5:30-15:00"",""Tuesday"":""5:30-15:00"",""Friday"":""5:30-15:00"",""Wednesday"":""5:30-15:00"",""Thursday"":""5:30-15:00"",""Saturday"":""5:30-14:00""}"
"zTqG5kphUBoFEApnPqeGjA","Ray's Pizza","","3134 W Carefree Hwy","Phoenix","AZ","85086","33.800185","-112.1281334","3.0","24","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""HasTV"":true,""RestaurantsGoodForGroups"":true,""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""RestaurantsDelivery"":false,""RestaurantsTakeOut"":true,""GoodForKids"":true}","[""Restaurants"",""Pizza""]","{}"
"HpKcIWjcq3osQ13pBF0RXw","Home Team Sports","Southeast","5757 Wayne Newton Blvd","Las Vegas","NV","89119","36.0835961236","-115.151710939","2.0","36","1","{""Alcohol"":""full_bar"",""HasTV"":true,""NoiseLevel"":""loud"",""RestaurantsAttire"":""casual"",""BusinessAcceptsCreditCards"":true,""Music"":{""dj"":false,""background_music"":false,""no_music"":false,""karaoke"":false,""live"":false,""video"":false,""jukebox"":false},""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsGoodForGroups"":false,""Caters"":false,""WiFi"":""no"",""RestaurantsReservations"":false,""RestaurantsTableService"":true,""RestaurantsTakeOut"":false,""GoodForKids"":false,""HappyHour"":false,""GoodForDancing"":false,""BikeParking"":false,""OutdoorSeating"":false,""RestaurantsPriceRange2"":2,""RestaurantsDelivery"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false},""CoatCheck"":false,""Smoking"":""no""}","[""Sandwiches"",""Bars"",""Nightlife"",""Restaurants"",""Sports Bars""]","{}"
