"review_id","user_id","business_id","stars","date","text","useful","funny","cool"
"0mKBClDv8vQynyZyJiQcNg","TZn-Q7UFMo3Cp6zx4MGVDg","vSnLt7ZJp-esmmzxLmiX3g","5","2009-04-05","Alex did an amazing job with my hair.  I had always just done the same blah thing and Alex made my hair really hip and stylish.  I won't go to anyone else now.  I started going to mood swings when I lived near Mill Ave.  I now live about thirty minutes away, but still make the trek over there.  It's worth it for great hair!","2","1","2"
"0uT_qQqL5RHK5ZDiLnDRtg","u3dyskuF-A21wZEgATsK8w","vSnLt7ZJp-esmmzxLmiX3g","1","2013-05-04","My daughter went to Mood Swings at the Scottsdale location. They quoted her $40 for the services she requested over the phone. When all was said and done, the charge was almost $100, and the makeup job they did was so awful we can to come back home, wash it off, and start over. I would never recommend this snooty place to anyone. Ever. And I had to lose $100 to find that out. NEVER AGAIN.","2","1","1"
"vKWhw7GEYUUr1wVLET9BUw","C7T1p8343lwiH9xEMty_2g","vSnLt7ZJp-esmmzxLmiX3g","1","2014-06-23","This place was awful. They did not listen to a thing I said about how I would like my hair and makeup, I even showed them pictures. It was nothing difficult either. It was a simple half up do and a natural makeup. They made me look like Amy Winehouse! Let me add this was also for my wedding!!!! Let's just say I ended up in tears and spent ALOT of money that went to waste. I went home and my sister redid my hair and make up and saved the day. I will never be coming back here. Ever.","3","2","1"
"YC71RRR_in3AltDNq9T28w","7SFUWbb33dOR8lmO51h3dg","vSnLt7ZJp-esmmzxLmiX3g","5","2008-03-24","I admit it, I love Mood Swings.  I went to so many salons this past year trying to find the perfect stylist that can fix my curly disaster that I have...and I finally found her.  I remember going to Mood Swings 8 years ago, so I decided to try it again.  I was recommended to try Shelby, and besides fixing my hair that I now can wear curly again, she also did a wonderful job fixing the color also.  With that and the fact that they do a great neck massage and hand massage while you are getting your hair washed makes for an awesome added treat.","2","0","3"
"62Rjcq-TB38hWl1kSonzOw","UkCKpbtAp0odLmMNXz6M-Q","vSnLt7ZJp-esmmzxLmiX3g","4","2011-11-05","I've been going to Mood Swings for over 2 years now. Jordan is my stylist. She is friendly and talented. The staff members are friendly and the prices are aligned well with the quality of service. If you like, you can get tea, coffee, or water when you arrive. Something unique at this shop is that you can get a hot/cold towel and hand/arm massage, while your hair is being washed. You can get a $5 discount for scheduling appointments in advance. There are also other discounts, such as for working on Mill or knowing someone else who goes to the same salon.","1","0","0"
"VmVWGaApwqYa6uEMaytVsg","FyPwgUZwwqOXAOdGko8hCQ","vSnLt7ZJp-esmmzxLmiX3g","5","2013-10-13","I have been in twice now and I was highly impressed on both occasions! I trust Aveda salons and this place certainly confirms that trust.This most recent visit I had a hair trim, color, and partial highlights from a gal named Emily. I LOVE this girl! I'm totally a socially awkward misfit and getting my hair done is usually uncomfortable since I have no idea what to talk about. Emily made me feel so comfortable and I actually had fun talking to her. Of course she did a fantastic job with my hair and I was beyond happy with the results. As an Aveda stylist she was very knowledgeable about her work and products AND she didn't push any sales on me! Her knowledge alone convinced me to buy a few items.","0","0","0"
"cAv0t9oW85JoxQO0sLM8UA","KeuwC8E1238SP6xyKpBM6w","vSnLt7ZJp-esmmzxLmiX3g","5","2008-03-10","Two Words: Rosemary Mint. Yes, please. I'll take the hand and body soap, as well as the lotion and shampoo! And while I'm at it, can you throw in some Sap Moss shampoo and voluminizer? Thanks. Oh, and don't forget the oils you have - ylang ylang, sandalwood, lavendar. I'm gonna need some of those, too. Oh, you like my hair cut? Thanks. I just got it done upstairs - at Mood Swings. Oh, that reminds me. Add Pure Abundance Hair Potion to my cart. I love me 17% extra body. What? You have Voluminizing Tonic and Phomollient Styling Foam? Throw that in there, too. Love that stuff!Oh, hell. Who am I kidding? I'll just give ya my Visa. Do I get a discount for maxing out my card here?","3","5","4"
"IFwpBJBQDvzaXd4PcKrYJw","wCXQVlJTKzrM_2o7jbJ3gQ","vSnLt7ZJp-esmmzxLmiX3g","5","2014-01-17","Christia S. is such an incredibly talented stylist, I'm mildly convinced she has super powers. I had been box coloring my hair RED for five years and had an inch of brown regrowth when I had my consultation with her and told her I wanted to be blonde and showed her a sample picture. She took on the very tough task without hesitation and gave me EXACTLY what I asked for, in ONE SESSION while keeping the strength, health and length of my hair. She even perfectly matched the picture! I honestly couldn't have asked for a better outcome. She blew my mind! On top of that, she's a lovely person who makes you feel comfortable and welcome. She takes her time to do it right the first time. I think it goes without saying that I highly recommend her. She certainly earned my business for life.","0","0","0"
"NcEZ2VQhIdsdSFerbbvSaQ","TD8IbuXmKA3vjN6Cg2iX8g","vSnLt7ZJp-esmmzxLmiX3g","5","2014-05-30","I have been coming here for 10+ years, to get my hair cut, highlighted & styled by Stephanie, Abby & now Lauren. I have yet to have a bad experience. They are an Aveda salon (which I love) located right off Mill Ave in Tempe. Their parking is horrendous but it's worth the trouble. Great atmosphere and very clean. All the staff are super nice. I only schedule with the Master stylist, the price for services depends on the level of the stylist. I love this salon!","0","0","0"
"AH-2PZ_YBJDAKOfM6CsrGQ","urHyoNbPs9HmE6TeEGLE_w","vSnLt7ZJp-esmmzxLmiX3g","5","2015-05-16","One of the things I will miss about living in AZ is my hair stylist Becca! She is amazing and I get compliments on my color all the time. I live in NYC now and people ask where I got my hair done. I got an ombr̩/balayage and it's definitely helped me become more comfortable with color. If you're looking for someone you can trust go see Becca!","0","0","0"
"rFfN3CClNpXH6d3uCOsiPA","XWVrE4QWFtAN1ZVdQ4h_5A","vSnLt7ZJp-esmmzxLmiX3g","5","2013-01-16","I have been loyal to Aveda salons (vs. salons that just sell aveda products) for about 10 years. I made the mistake of going somewhere else once, and have never done it again! I love Mood Swings Salon and am a loyal fan. I have had several stylists as it seemed that mine kept moving out of the state! Deanne is fantastic, but sometimes I have to book other folks as she doesn't work the weekends and her evening appointments book up FAST! Ashley is fantastic as well! I love their signature treatments such as the hand massage and scalp massge. I always rave about Aveda and Mood Swings is no exception!","0","0","0"
"nlwV2KcJfQcdEM2Gjsh1SA","uqCZ5qovBzJ9lrTWS7CJBQ","vSnLt7ZJp-esmmzxLmiX3g","4","2012-03-26","It was hard for me to find a salon like this when I moved to AZ a couple months ago. By ""like this"" I mean like the male salons I'm used to in Chicago. This isn't a full male salon but they still offer MOST of the services I use. Brody gave me a great cut. He knew exactly what I was talking about and it looked great. When I told him i was new to the area he got a map and circled places and told me about them. That was really amazing. He didn't have to tell me about every cool bar and restaurant in the area but he did and it's going the extra mile that  will make me a return customer.The negatives: The coupon thing and rebooking incentives just seem cheap. An occasional promotion is fine but I'm not one for a bargain basement haircut. Also, I just personally don't like hand massages and would prefer something like an eyebrow trim as a bonus during my cut.Not much to complain about. I'll definitely go back to Brody!","2","0","0"
"aIVjYiv-I4bY1jOgCQe-lw","2PrU5Tjmm3MWoY6CX3cNFw","vyaP9oqoKal0dqzYv-0ubg","5","2008-09-23","i have now lost 3 hair dressers to Seattle since i have moved here i don't know what's going on but anyway, that's what got me to salon tru, just moved to Scottsdale, there it was on the corner that i passed every day and finally when even my best hat couldn't hide all my hair, i pulled in for what i fear the most.....a walk-in hair cut......ahhhhhhhh.  but what a great experience, large facility, amazing staff, everyone in there could have their own place.  just walk in and leave with a great hair cut and hair stylist for life* *** or until they move to Seattle** stylist does not actually leave with you","0","1","0"
"IvMwpixNZ5buGTLmM4VLKA","Nh3O6QzW2WbOgPo8NIFoYQ","vyaP9oqoKal0dqzYv-0ubg","5","2014-12-04","I have been to Julie and Leah now and both did an amazing job on my hair!Love Salon Tru! Aveda products, stylists that make you look amazing, and friendly fun people surrounding you!What's best is that twice now I have called day of and they have accommodated me!","0","0","0"
"-YLWmPtoFv1U16lBC1V7-g","ZpIh6utS61bNdmGLTG0boQ","vyaP9oqoKal0dqzYv-0ubg","5","2012-06-15","Great salon in Old Town. I found this place on yelp and decided to try it out. I called and got an appointment with Lisa. She was so great! She did a whole color consult with me before and showed me color samples and everything. My hair turned out exactly how I wanted it. I'm all about looking like natural blonde.... And I totally do! I was super impressed with the way she did the color.","0","0","0"
"W_jSesNPvhHgsXb_R5m-WA","31UeUqHDip6tAsjB_t5qXQ","vyaP9oqoKal0dqzYv-0ubg","5","2015-02-25","I travel around a lot of business and I always go to Salon Tru when I am in town. I  have been to several stylists, including Lisa, Emi and Amanda, and they always take great care of your hair, the scalp massage is amazing, and the front desk is always attentive to all your needs.","0","0","0"
"pTtRAz0MaogF0OMmXhIsSQ","-zANX0NgHQu2qIuYJwarYQ","vyaP9oqoKal0dqzYv-0ubg","5","2014-11-15","I am a newbie with getting my hair colored but when I made the decision to color I knew I wanted Aveda products. So I googled and I went to a salon  at Town and Country. The stylist was disappointing as she left a streak of brown dye on my forehead with no instruction on how to remove. That was pretty awful. Next time around I decided to try Salon Tru. My stylist was Amanda and I love, love, love her. She is a genuinely sweet person that enjoys making you look beautiful. I love the color of my hair and so appreciated her ability and kindness. I will be returning to Salon Tru and Amanda will be my stylist:)","0","0","0"
"GbqLci18CMWyV06HVI-SzQ","2HoYHTUjWfmY3vHruQlDhw","vyaP9oqoKal0dqzYv-0ubg","5","2010-03-09","I followed Misty from her last salon to Salon Tru. Salon Tru has a really nice atmosphere... all the people I encountered were very friendly! Misty is a talented hair stylist. I have long, thick hair and it can be difficult to find someone who can work well with it - Misty has always given me great cuts! I'm past due for a haircut and my hair still has great shape from my last visit. I highly recommend Misty and Salon Tru!","1","0","1"
"0hZbrIiu4vxDrLoQBrMilg","Qgx0Rgd6-VUgoSQffLy9hA","vyaP9oqoKal0dqzYv-0ubg","5","2012-10-11","Since moving to AZ two years ago, I have been lucky enough to find Kaylee at Salon Tru.  She has helped me go from brunette to blonde, and now back to brunette again.  She styled my hair for my engagement photos and did my hair for my wedding day.  She is a true talented professional, and a sweetheart to boot.The salon is great, and prices are fair for the services you get (and for me, the wine as well!).  I like that they don't push the Aveda products on you, even though they're an Aveda salon.  My bridal party (5 bridesmaids, 2 moms, a cousin, and myself) all had our hair and makeup done here back in March.  I had some very demanding ladies in my group, and not one girl had a negative thing to say about Salon Tru! Would highly recommend you check out Salon Tru (and Kaylee) if you're looking for a new salon.","0","0","0"
"DUir6fj-T16VuoDG4whC_g","_jLrBKK1XOn0vKWAn48dsw","vyaP9oqoKal0dqzYv-0ubg","5","2008-08-13","I have been going to salon tru for a few months now. I get my brow waxed by alicia. I am always greeted warmly and Alicia is always very friendly. I am never in there longer than 20 minutes. She is effeciant and very precise. You should try it out if you haven't.","1","1","1"
"1IxXNouiPVMx9Iu_MuFPEQ","Dxv-U0hFWQKU9mHb35_a_A","vyaP9oqoKal0dqzYv-0ubg","5","2010-12-11","I have been going to Allison at Salon Tru for about a year now.  She has taken me from Blonde to Brown back to Blonde again.  I love my hair every time I walk out of the salon. She takes the time to style it how I want it done.  I never have to go home and redo what I just paid for!   And, the color remains looking good for a while.  She does such a wonderful job - some of my friends have made the switch to going to Allison, now. And, the hand massage is the best/unexpected perk of every hair appointment! I definitely would recommend Allison as a colorist and stylist!","0","0","0"
"G8LVzEprZ4mPD0-f4Y2dgQ","bdTzsZcoyzKdSz21SX_YyQ","vyaP9oqoKal0dqzYv-0ubg","4","2010-08-19","Just got a hair trim and style by Lisa and really liked it. I'm the type of person who dreads getting their hair cut because i have had so many bad experiences with hairdressers just chopping my hair off. Lisa actually took the time to hear me out and hear what i wanted to do with my hair. SHe left my hair healthy (and still long!). Love the Aveda products especially the damage control line. Great Salon, Decent prices, High Quality merchandise. I think I've found my hair salon in Scottsdale!","0","0","0"
"kHkqTBhmENUeG2aBARjy8w","vxhExKjLy05RtDeFgwChGw","vyaP9oqoKal0dqzYv-0ubg","5","2016-08-22","I love my cut and color! It's so hard to get a good cut with thick short hair, but Regina does an amazing job cutting the bulk out in all the right places! Everyone at Tru is super nice and the Aveda products make my hair look and feel healthy, not to mention the salon smells wonderful!","0","0","0"
"ZJMrBS7ponkz-FaC1vbYeQ","PJr1JkkhngTMMMhjL0W5lQ","vyaP9oqoKal0dqzYv-0ubg","5","2016-06-11","I've been coming to Salon Tru for a few years now. For being a top-rated salon, they are so down-to-earth. The reception staff is wonderful. Rachel is great! The salon has a wide variety of services but I go for color, cut and style. Joel is THE MAN! Seriously. If you want awesome color done well, go see Joel! The location is convenient in Old Town Scottsdale. The interior was recently redone in modern refreshing colors. I love Salon Tru!","0","0","0"
"0fUohm7hJhpMEaYs9BLGEQ","yOM891kAdwni5ecnGsQcWw","vyaP9oqoKal0dqzYv-0ubg","1","2011-12-10","Update - please be very wary of the Keratin treatment.  Within a week of having it done, my hair started falling in clumps.  If you have baby fine hair like I do, I'm not sure this treatment is the safest for the hair type.  I called the salon twice to talk to a manager about my experience, and could not get someone to return my calls.  Disappointing.  Anyhow, after a few months, I finally had to chop off about 5 inches of my hair, because the breakage was so bad.   I don't fault the stylist, per se, but I think this procedure can be too harsh for fine hair, and I was not happy that two calls to the salon manager were unreturned, even afer I left my name, number, and reason for the call.","2","0","0"
"m1L9g3Chr4kQUD5ecWl4Kg","FVEjFSlzkv-UIXawB3VGrA","vyaP9oqoKal0dqzYv-0ubg","5","2013-11-01","Leah is great! She has been doing my hair for almost a year now and it has improved the quality of my hair. I was going to a salon before that used bleach on my hair and when I asked them to use blonde dye instead they said I wouldn't like it so it's not a good idea. So I decided to try a new place! I told Leah the situation and she was more than happy to try blonde dye! Well, what do you know, I loved it! My hair is getting healthier and it isn't breaking like it used to!Thanks Leah, you are awesome!","0","0","1"
"wvqvHVB6jSEhQ0CiRkVy-A","7sNE58P4AvsX6QHE8ypCiA","vyaP9oqoKal0dqzYv-0ubg","5","2010-11-17","This seems like a nice place although the girl told my hair was damaged and in bad shape and honestly I ALREADY KNOW THAT.  I mean since ITS ON MY HEAD EVERYDAY, Im aware of what it looks like and everyone says I have beautiful hair so I just cant always afford 200 to 300 color and cuts all the time and have to do what I can...plus she was talking so loud and kept talking about it for awhile so it was really embarassing since the place was full and it kind of killed the happy vibe I got about trying a new place... but it does seem like a pretty nice place so i will go back. I always give everybody a few chances, plus they serve wine there! And I love Aveda so much..","1","1","0"
"qNmpLSuipNtUpPSYkoJtHg","7iUQlzTVhMYHPnJck4PTFA","vyaP9oqoKal0dqzYv-0ubg","5","2009-04-09","I just got a tremendous cut from Alan Cawthorn at Tru. I was thrilled by the time, thought and effort that he put into making sure that I got exactly the look that I was hoping to get. To be honest, I think that it was the best haircut that I have had in several years.","3","0","1"
"J0gba6x6J5Z4rHY1k_4FEA","fVQq1YoWhr-ud8CDc7PKqg","vyaP9oqoKal0dqzYv-0ubg","5","2016-08-14","Ok so my wife has been going here for almost 2 years and her hair color looks great. Her hair stylist is Joel. She says he is a color specialist and judging by her hair color she is right. Great job Joel the colors that my wife has tried throughout her two years with you adds to her sexuality. This definitely spices things up!","0","0","0"
"zTp2DLNzUsPhLwnsjQvSDg","AIgS-xHC1YL-cobhQkMjFA","vyaP9oqoKal0dqzYv-0ubg","5","2013-07-31","I recently started coming to Salon Tru when my stylist Kristi moved to this salon.  The salon is very nice and clean but the real reason I love it is Kristi. She always does an amazing job on my color and cuts and I always get compliments on how great my color is. Kristi has a true talent and she can create any look you want. I would definitely recommend her to anyone I know because I know they wont be disappointed!","3","0","0"
"x9swCEPj8BDdOlnFmiS7kQ","y3hPKaO2PjkKUrmkQaIYRQ","vyaP9oqoKal0dqzYv-0ubg","5","2017-07-02","I've been searching for a great haircutter since I moved to Scottsdale from NY. I stopped in Salon Tru to pick up some Aveda products and get my bangs trimmed. I was lucky enough to meet Sarah, who not only cut my bangs perfectly, but mentioned that she likes to cut hair while it's dry. That was a miracle for me because what better way to see how your final cut will look then as someone is cutting it! Sarah is lovely, talented and did an amazing job. I have long straight hair that needs lots of texturing and she knew exactly what to do. I highly recommend Sarah at Salon Tru and you'll also love the captivating Aveda scent as you open the door and the free samples of the unique hair products that they stock. Thank you Sarah, I'll be back!","0","0","0"
"IwnJV0sUqHvfoOnt53w_Jw","N2JbGLHvN8Fmgd03rMJUrw","vyaP9oqoKal0dqzYv-0ubg","5","2011-05-02","I have been in the market for a new hair stylist for a while and with a head full of unruly, curly/thick hair I decided to give them a try.  My stylist was Tina and my experience was amazing.  I was looking for highlights and she took them to the next level, adding 2 colors instead of 1 to give the overall look more depth.  I also explained to her that I don't like to put too much work into my look and I hate blow drying my hair and she knew exactly what I was talking about.  She suggested a couple of products to me toward the end which were amazing.  I am very impressed and I am happy to report that I have found my new stylist.","0","0","0"
"rlpaCQuAUIlOnpUPXMojXg","6bFS-F0rjzDsmJuFJDJ0kg","vyaP9oqoKal0dqzYv-0ubg","2","2007-10-26","It started out great....super cut and color, nice stylist, comfortable shop....pricey but nothing crazy...then back for another visit - good color, ok cut....then another visit - ok color, bad cut...ugh. Why do stylists lose their groove? that is seriously irritating. I couldnt take it, no going back for me. I could have gone back and had her fix it, etc but at that pt - I was just DONE - as in, get me to a new stylist. There may be some other stylists at the shop that are better, but I am not risking it!","4","0","1"
"pV4SGjwxv8xnpp_e9VHRuQ","Rv8cduGW_BTlv7Ryz5JmGw","vyaP9oqoKal0dqzYv-0ubg","5","2010-08-29","My husband's hair is tough to cut.  This salon was his third salon after we move to Phoenix.  Jena does an excellent job.  We try not to share the same stylist b/c he says I am a salon slut.  But, I must say I think I can be very loyal to Salon Tru b/c Jena is great and the salon is very professional.  She now offers the Brazillian Blow-Out as well.  The prices are reasonable and the talent is TRU....The salon was also very generous with a donation to a non-profit where I volunteer.  They give back to the community!","1","1","0"
"2E07p9xMfh6aLw4ONfzrFA","tzLpj1rUHYhgB26O8O8wrw","vyaP9oqoKal0dqzYv-0ubg","5","2016-09-05","Salon Tru is a high quality salon with friendly professional stylists and staff.  I always feel welcome and well taken care of during my visits. Joel Molenaar is amazing! Joel has been my hair stylist since I moved to Arizona 19 years ago. Over all of those years Joel has always made my hair look fabulous. Even as my hair has changed and matured over the years Joel has managed to keep it looking healthy with beautiful color and cuts that I am lucky enough to receive compliments on all of the time. I always feel like a million bucks after each appointment!","0","0","0"
"vl-DR1ldKNoLh6dTDP0EtQ","oKvx257_FBHRdxOhQOPhKQ","vyaP9oqoKal0dqzYv-0ubg","5","2016-01-04","I love Salon Tru, friendly staff and excellent service.  Emily has been doing my hair for years and she does a fantastic job! I change the style or color of my hair almost every time I go in for an appointment and Emily has no problem with keeping up with my crazy requests!  She is great! Thank you so much!","0","0","0"
"Bm_5ZvfySRUiOq_R0_rn3w","ARicQO-ddGmGpFSNxDb4-g","vyaP9oqoKal0dqzYv-0ubg","4","2011-01-21","I had been going to the same stylist for almost ten years back home before I found myself in Phoenix and desperately needing my hair done.  A friend had just gone to Salon Tru, so I made an appointment.  I didn't want to change my color too much and since I'm growing my hair out, only needed a trim.  Julie listened to my needs and was able to offer her own suggestions as well.  I was so pleased with the results, I'd definitely go back if I were still in the area.  My only complaint was I had to wait 30min after my appointment time!","1","0","0"
"53GExUbMgpDpfw5wQHJu3w","anl_TpV9U0BlgyHa59l1Sw","vyaP9oqoKal0dqzYv-0ubg","5","2011-08-09","I really enjoy going to Salon Tru.I followed my stylist GiGi Arredondo when she joined their team a few months ago.I really like the location. It sits on the corner and there are lots of choices for a post haircut lunch..The salon is clean and they sell Aveda porducts.The self serve drinks are near the front door and the environment is relaxing.I'm looking forward to going back.I highly recommend Gigi and Salon Tru.","0","0","0"
"neQM2v-oYZatxhbfjdBP3g","q7UDWGahS9fhTQ8ry-Y4VQ","vyaP9oqoKal0dqzYv-0ubg","4","2012-02-17","I'm not a huge Aveda fan but I recently had my hair cut by Jenna at Salon Tru and have to be honest: it was the best haircut I've had in a very long while. Jenna was a dream--went above and beyond to listen to what I wanted and was honest about the results I'd get if she'd followed through with my requests (how often does that happen?). She gave me a great cut--I have pretty long, coarse hair and she was precise enough to ensure that I could keep my length while still feeling like I actually have a style. I was also at a weird point in growing out in my bangs and Jenna cleaned them up without taking me back to square one.The salon wasn't pretentious despite the Old Town location--the atmosphere was laid back but very nice. I didn't have any issue at all with scheduling or parking and, while efficient, the front desk staff were friendly and polite enough despite some other reviewers' experiences. I will definitely go back to Salon Tru and Jenna.","2","0","0"
"h1fHr4ekoE41iSjDG3WMWQ","SuPmpoORwSo2YwGNShefsA","vyaP9oqoKal0dqzYv-0ubg","5","2015-11-18","I have been going to Salon Tru for about 4 years now and have loved every experience I have had. Emily is my go to gal and is VERY good at what she does. She took my box dyed almost black hair back to blonde slowly and safely!! I am a natural blonde and have kept it that way since. Every appointment I let her pick my highlight colors and she always does an amazing job! She does what is best for the health of your hair while keeping your wants in mind :) The rest of the staff is also helpful and prompt!! Did I mention they offer you wine??","0","0","0"
"zZ52r5G_PfdYAP8QjwxCwA","takE2STl3Cv5ctCsgArjPw","vyaP9oqoKal0dqzYv-0ubg","4","2010-02-26","Salon Tru is very nice salon, but a little pricey. I think you get what you pay for though.I get my hair cut by Jessica and I love her!!!! I give her free reign on my hair and just let her do whatever she wants. She just knows that my hair style can't be too ""out there"" or make me look like a 35 year old who is trying wayyyyyyy to hard. If you are a guy looking for a good style and aren't afraid to go to an actuall salon, check out Salon Tru and ask for Jessica. You won't be disappointed","0","0","0"
"32n-f15UtG-Qk2eaEerwJw","tmTm5D0yCsp0z3r9OUwemQ","vyaP9oqoKal0dqzYv-0ubg","5","2012-01-18","I absolutely love Salon Tru! Ask for Misty!!  It is a far drive for me (I live close to Anthem) but it is totally worth it!  Misty is the best!  I can explain what I want,  feeling like I don't make sense half the time and she GETS it! She knows exactly what I like, color-wise and cut-wise, knows exactly what my hair can do and is always up-to-date on the cuts, styles and color.  I highly recommend Misty!  Of course, I wish it was less expensive but it is my hair and is what is seen every day by everybody and to me, there is no price I wouldn't pay! Totally worth it!","0","0","0"
"X3tR8HuprR0YKz-xv1ryqg","W2vrvhUGvTJG52wA5jCnng","vyaP9oqoKal0dqzYv-0ubg","5","2015-03-12","I am a hairstylist from an Aveda salon that just moved to the Phoenix area from out of state. I was very nervous to get my hair done by somebody new, and being a stylist myself I am very picky. I made an appointment with Amanda per the recommendation of one of the few people I know in the area, and she was amazing! She did exactly what I asked for, she was friendly, timely, and the price was fair. Thank you Amanda, I will be back!","1","0","0"
"w5wZ3amrPohv2xfYxfYRzQ","PyfLvay5D2B_IM2gq5Cecw","vyaP9oqoKal0dqzYv-0ubg","5","2012-05-23","I just recently.started going to Allison at Salon Tru. I was fairly new in town and had been referred to a not so great stylist in the old town area. After four disappointing spots I decided to move on. Thx to all the great reviews I gave this aveda salon a try and am so glad I did!! Im finally getting what I expect leaving a nice salon. Great staff, products, and location. I would recommend Allison to anyone!!","0","0","0"
"o6aOl17kN68Lo2Et5oW4Dg","DTUI7VNO3XLgCvxR4yPxvg","vyaP9oqoKal0dqzYv-0ubg","5","2015-02-12","This is my favorite hair salon that I've ever been to! Lisa has been my stylist for the past 2 years and she is irreplaceable! She always knows exactly what I want and which colors to go for with my super dark hair. If you want a natural look and a flawless color then Lisa is your gal!","0","0","0"
"g3yeGmpNff2TPHUnLxGNEA","1IkIqo8MNYywNmk-7uhhWw","vyaP9oqoKal0dqzYv-0ubg","4","2010-08-13","I will only go to Lisa Kinney for my cut and color. I followed her from Ide Mania. I love the convenience of location, the comfort of the salon as well. it isnt flashy and overwhelming, like a lot of salons. Its just right for me . Dont get me wrong- its classy.  Also, they have started offering ""bootcamps"" for things like blowdry and updos- something I really need!Alicia is great and friendly for waxing too! You might want to know that you have to pay each stylist/waxer, etc separately which is a little strange. Also they seem confused when you pay with cash. No worries- they are friendly though! Great selection on Aveda products.","1","0","0"
"eusJe99jwiEoUOcsUTvcxw","BDh02whYkG-9RI-nJQmdgw","vyaP9oqoKal0dqzYv-0ubg","5","2009-06-30","Another great hair cut from Maren! Finally she cut my hair real short!!! Not sure what else to say as I just don't have such an intimate relation to my hair stylist unlike some other reviewers ... :-) Facts are: hair cut is great, place is conveniently located with ample parking, hardly any wait times and $ 35 for a guy's hair cut is great.","0","0","0"
"dEopSeASmBNg6Z96iIHm5w","4kUKDmbIt3oWw7-6veLwSg","vyaP9oqoKal0dqzYv-0ubg","5","2013-02-08","Being the daughter of a hairstylist, I am extremely picky about who I trust with my hair. I moved cross country away from my home salon and saw Misty by reccomendation. She is incredible at color and my cut was flawless every time. She listened to everything I wanted and it turned out better than it ever has before! I'm blonde and it's been hard to find someone to get the color just right. Misty is so sweet and wonderful at what she does. A true professional that also became a friend :) Go see her and you will agree!!! She's the best!","1","0","1"
"z08qUmxNWbEBLsraWPr1DA","yl9OsZ6PA_lwGrse6aEtJA","vyaP9oqoKal0dqzYv-0ubg","5","2011-07-31","I followed a stylist to Salon Tru a couple of years ago. It's clean and easy to park and they remind me with a follow up phone call. The salon is fine but Colleen, the stylist is amazing. Not only does she truly listen and work with me to achieve the outcomes that I want but she's bent over backwards to accommodate my wacky schedule. Love it.","0","0","0"
"lv3htB2CISo3xHuxs4BZkg","INmmN133Av6HLk2gGeQrMQ","vyaP9oqoKal0dqzYv-0ubg","5","2017-07-15","I love Salon Tru. And I LOVE my stylist, Topher. I am insanely vain about very few things... but I would do anything for my hair. Topher has helped me come out of my platinum-turned-brunette phase into a very beautiful ginger color! We are soon going strawberry blonde, a la Emma Stone, and I am so jazzed. He. Is. Amazing. The salon is super easy to get to for being in Scottsdale; it's right on the outer edge of Old Town so it's super simple to get there even when there are events and stuff going on. The salon is bright and fun and smells like all the fantastic Aveda and Davines products! Have I died and gone to hair heaven?! ...Oh no I have not! I've just been going to Salon Tru to see Topher to let him make me feel like a gorgeous-haired ginger snap!","0","0","0"
"jPCZ_Ws7yOnTeVv-SukIPQ","Uy3v4W30oN_-a0STkPhOGQ","vyaP9oqoKal0dqzYv-0ubg","5","2015-07-11","I have nothing but great things to say about the staff at salon tru! This location in Scottsdale is incredibly convenient for me in the heart of old town. I heard about the salon through word of mouth and will not be changing salons after this! I hadn't realized until I arrived the first time that they are an Aveda salon. Which is a plus for me! Allison was the first stylist I worked with and she did a great job. Incredibly thorough and thoughtful about the process. Allison is  focused when it comes to hair and I appreciated her style. Robin handled my eyebrow waxing and did a phenomenal job. My second experience with salon tru I worked with Emily as my previous stylist wasn't available. Emily took the exact photograph I gave her and made it happen for me. Her upbeat nature and positive vibes were awesome! I couldn't have been happier with how my hair turned out! The experiences overall with both stylists were truly amazing and I highly recommend salon tru.","1","0","0"
"kqAFhVCE1UNJFghR8_f7pQ","CNaaizAUc2c4WIb1M3BBPw","xpW7Qp8JpYys0IGG0ENZaw","4","2013-02-06","Not really much to say about this place.  If you're looking for a VERY LOW KEY kind of evening, come here.  Trust me, all you need is $20. I came here one night with a few ""high roller"" friends who frequent the Emerald Island Casino.  I took out $20, won an extra $40 playing the $0.01 slots, took about 7 jagger shots while gambling and even won a free meal at their cafe.  Talk about a cheap date!The only VERY BIG drawback to this place is the constant fog, aka, the smoke from cigarettes.  I had to drink a lot so I would stop my headache from the smoke.  Other than that, super fun night!","2","1","1"
"KBlrQnjIzIQZ3V1fF4yBsA","OSt8-pYDtz6vP9B4-aTNzQ","xpW7Qp8JpYys0IGG0ENZaw","5","2015-10-22","They really mean when they say it's the Jewel of Henderson. I absolutely love love this place!!!! Everyone is Cheery and friendly Linda is definitely the best Bartender in town. She is amazing!! I couldn't forget about Daryl always makes me laugh love the atmosphere everything about it. If you are near Henderson you must check out The Emerald! Oh you can't forget to grab some food everything on their menu is delicious.","1","1","0"
"v28v12FlW_zxm0P6vu6oXw","aem8pZWK62g0K2qFHL9t2w","xpW7Qp8JpYys0IGG0ENZaw","4","2015-04-11","$9 baseball cut steak dinner with a nice big craft beer included. Try and eat in the bar if it's karaoke night as there are some regulars that will give you some good entertainment. You might see an Elvis or two if you're lucky. Foods great for the price. Service has been hit or miss the few times I've been there.","0","1","0"
